UUID,SAD,STR,SITMOD,DIST,REAP,RUM,EMOCOPE,time_hours,delta_t
0331c65a-bbd2-4415-898e-6f60a536fbda,82.0,13.0,81.0,87.0,83.0,80.0,84.0,26.983333333333334,1.1166666666666671
0331c65a-bbd2-4415-898e-6f60a536fbda,83.0,82.0,81.0,86.0,84.0,87.0,89.0,29.216666666666665,2.2333333333333307
0331c65a-bbd2-4415-898e-6f60a536fbda,27.0,73.0,85.0,82.0,89.0,80.0,89.0,30.766666666666666,1.5500000000000007
0331c65a-bbd2-4415-898e-6f60a536fbda,86.0,77.0,84.0,85.0,85.0,86.0,81.0,32.55,1.7833333333333314
0331c65a-bbd2-4415-898e-6f60a536fbda,70.0,86.0,71.0,74.0,77.0,75.0,87.0,47.083333333333336,14.533333333333339
0331c65a-bbd2-4415-898e-6f60a536fbda,22.0,80.0,83.0,9.0,82.0,81.0,80.0,48.81666666666667,1.7333333333333343
0331c65a-bbd2-4415-898e-6f60a536fbda,17.0,85.0,87.0,13.0,87.0,85.0,88.0,49.733333333333334,0.9166666666666643
0331c65a-bbd2-4415-898e-6f60a536fbda,79.0,84.0,86.0,73.0,77.0,79.0,87.0,50.766666666666666,1.0333333333333314
0331c65a-bbd2-4415-898e-6f60a536fbda,17.0,79.0,85.0,84.0,87.0,86.0,78.0,52.05,1.2833333333333314
0331c65a-bbd2-4415-898e-6f60a536fbda,29.0,77.0,80.0,76.0,75.0,75.0,77.0,54.61666666666667,2.56666666666667
0331c65a-bbd2-4415-898e-6f60a536fbda,29.0,73.0,71.0,74.0,76.0,79.0,80.0,55.9,1.2833333333333314
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,84.0,75.0,84.0,87.0,85.0,88.0,57.333333333333336,1.4333333333333371
0331c65a-bbd2-4415-898e-6f60a536fbda,16.0,77.0,79.0,69.0,76.0,71.0,80.0,69.43333333333334,12.100000000000001
0331c65a-bbd2-4415-898e-6f60a536fbda,30.0,19.0,75.0,84.0,90.0,89.0,85.0,70.51666666666667,1.0833333333333286
0331c65a-bbd2-4415-898e-6f60a536fbda,20.0,74.0,81.0,75.0,80.0,76.0,77.0,71.81666666666666,1.2999999999999972
0331c65a-bbd2-4415-898e-6f60a536fbda,25.0,19.0,84.0,80.0,82.0,82.0,84.0,72.65,0.8333333333333428
0331c65a-bbd2-4415-898e-6f60a536fbda,27.0,24.0,84.0,76.0,86.0,77.0,80.0,74.13333333333334,1.4833333333333343
0331c65a-bbd2-4415-898e-6f60a536fbda,26.0,79.0,79.0,81.0,76.0,83.0,72.0,75.23333333333333,1.0999999999999943
0331c65a-bbd2-4415-898e-6f60a536fbda,75.0,79.0,77.0,78.0,78.0,80.0,81.0,76.28333333333333,1.0499999999999972
0331c65a-bbd2-4415-898e-6f60a536fbda,20.0,20.0,84.0,75.0,75.0,75.0,76.0,77.75,1.4666666666666686
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,72.0,30.0,63.0,29.0,71.0,74.0,78.96666666666667,1.2166666666666686
0331c65a-bbd2-4415-898e-6f60a536fbda,10.0,84.0,88.0,88.0,87.0,85.0,88.0,80.01666666666667,1.0499999999999972
0331c65a-bbd2-4415-898e-6f60a536fbda,10.0,19.0,82.0,84.0,76.0,77.0,83.0,81.31666666666666,1.2999999999999972
0331c65a-bbd2-4415-898e-6f60a536fbda,27.0,70.0,83.0,78.0,81.0,81.0,81.0,93.43333333333334,12.116666666666674
0331c65a-bbd2-4415-898e-6f60a536fbda,25.0,23.0,73.0,78.0,78.0,81.0,82.0,94.6,1.1666666666666572
0331c65a-bbd2-4415-898e-6f60a536fbda,25.0,76.0,80.0,82.0,82.0,79.0,74.0,96.31666666666666,1.7166666666666686
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,68.0,75.0,81.0,76.0,79.0,80.0,97.31666666666666,1.0
0331c65a-bbd2-4415-898e-6f60a536fbda,21.0,88.0,69.0,70.0,73.0,77.0,79.0,100.28333333333333,2.9666666666666686
0331c65a-bbd2-4415-898e-6f60a536fbda,16.0,84.0,75.0,75.0,75.0,74.0,73.0,101.6,1.3166666666666629
0331c65a-bbd2-4415-898e-6f60a536fbda,19.0,11.0,84.0,81.0,76.0,79.0,79.0,103.28333333333333,1.6833333333333371
0331c65a-bbd2-4415-898e-6f60a536fbda,17.0,82.0,77.0,78.0,79.0,80.0,75.0,104.16666666666667,0.88333333333334
0331c65a-bbd2-4415-898e-6f60a536fbda,79.0,74.0,73.0,71.0,79.0,73.0,77.0,117.43333333333334,13.266666666666666
0331c65a-bbd2-4415-898e-6f60a536fbda,11.0,16.0,74.0,73.0,82.0,89.0,89.0,118.51666666666667,1.0833333333333286
0331c65a-bbd2-4415-898e-6f60a536fbda,24.0,21.0,71.0,70.0,72.0,79.0,78.0,121.61666666666666,3.0999999999999943
0331c65a-bbd2-4415-898e-6f60a536fbda,72.0,77.0,69.0,85.0,76.0,75.0,72.0,125.91666666666667,4.300000000000011
0331c65a-bbd2-4415-898e-6f60a536fbda,72.0,84.0,80.0,79.0,78.0,78.0,75.0,127.71666666666667,1.7999999999999972
0331c65a-bbd2-4415-898e-6f60a536fbda,19.0,23.0,83.0,81.0,86.0,81.0,75.0,143.0,15.283333333333331
0331c65a-bbd2-4415-898e-6f60a536fbda,25.0,78.0,79.0,77.0,80.0,79.0,77.0,144.11666666666667,1.1166666666666742
0331c65a-bbd2-4415-898e-6f60a536fbda,22.0,72.0,68.0,73.0,76.0,72.0,81.0,145.41666666666666,1.299999999999983
0331c65a-bbd2-4415-898e-6f60a536fbda,19.0,13.0,78.0,82.0,93.0,76.0,83.0,147.13333333333333,1.7166666666666686
0331c65a-bbd2-4415-898e-6f60a536fbda,24.0,75.0,73.0,75.0,77.0,77.0,72.0,150.43333333333334,3.3000000000000114
0331c65a-bbd2-4415-898e-6f60a536fbda,17.0,80.0,81.0,72.0,77.0,74.0,77.0,151.98333333333332,1.549999999999983
0331c65a-bbd2-4415-898e-6f60a536fbda,21.0,79.0,80.0,79.0,81.0,80.0,74.0,153.06666666666666,1.0833333333333428
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,81.0,86.0,83.0,87.0,75.0,84.0,165.43333333333334,12.366666666666674
0331c65a-bbd2-4415-898e-6f60a536fbda,17.0,82.0,83.0,87.0,83.0,90.0,86.0,166.78333333333333,1.3499999999999943
0331c65a-bbd2-4415-898e-6f60a536fbda,19.0,20.0,86.0,89.0,71.0,81.0,76.0,168.08333333333334,1.3000000000000114
0331c65a-bbd2-4415-898e-6f60a536fbda,24.0,24.0,82.0,76.0,80.0,76.0,79.0,169.51666666666668,1.4333333333333371
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,82.0,83.0,83.0,84.0,83.0,84.0,170.58333333333334,1.0666666666666629
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,30.0,81.0,79.0,78.0,76.0,81.0,171.83333333333334,1.25
0331c65a-bbd2-4415-898e-6f60a536fbda,16.0,18.0,23.0,74.0,75.0,76.0,73.0,173.4,1.5666666666666629
0331c65a-bbd2-4415-898e-6f60a536fbda,78.0,17.0,79.0,73.0,76.0,77.0,71.0,174.73333333333332,1.3333333333333144
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,78.0,77.0,82.0,74.0,80.0,71.0,175.98333333333332,1.25
0331c65a-bbd2-4415-898e-6f60a536fbda,77.0,10.0,74.0,78.0,80.0,79.0,77.0,189.43333333333334,13.450000000000017
0331c65a-bbd2-4415-898e-6f60a536fbda,17.0,22.0,66.0,63.0,73.0,67.0,78.0,192.38333333333333,2.9499999999999886
0331c65a-bbd2-4415-898e-6f60a536fbda,23.0,83.0,81.0,79.0,84.0,77.0,76.0,193.61666666666667,1.2333333333333485
0331c65a-bbd2-4415-898e-6f60a536fbda,78.0,80.0,89.0,86.0,81.0,84.0,79.0,194.48333333333332,0.8666666666666458
0331c65a-bbd2-4415-898e-6f60a536fbda,79.0,80.0,83.0,83.0,75.0,83.0,78.0,196.13333333333333,1.6500000000000057
0331c65a-bbd2-4415-898e-6f60a536fbda,6.0,85.0,84.0,80.0,86.0,85.0,76.0,197.1,0.9666666666666686
0331c65a-bbd2-4415-898e-6f60a536fbda,84.0,81.0,81.0,80.0,80.0,79.0,89.0,198.75,1.6500000000000057
0331c65a-bbd2-4415-898e-6f60a536fbda,25.0,82.0,80.0,81.0,85.0,84.0,88.0,199.83333333333334,1.0833333333333428
0331c65a-bbd2-4415-898e-6f60a536fbda,81.0,82.0,81.0,81.0,88.0,80.0,,201.31666666666666,1.48333333333332
0331c65a-bbd2-4415-898e-6f60a536fbda,21.0,79.0,89.0,83.0,79.0,81.0,83.0,213.43333333333334,12.116666666666674
0331c65a-bbd2-4415-898e-6f60a536fbda,14.0,84.0,82.0,86.0,82.0,81.0,78.0,214.71666666666667,1.2833333333333314
0331c65a-bbd2-4415-898e-6f60a536fbda,28.0,80.0,76.0,82.0,75.0,73.0,77.0,215.68333333333334,0.9666666666666686
0331c65a-bbd2-4415-898e-6f60a536fbda,14.0,84.0,85.0,87.0,83.0,86.0,88.0,219.81666666666666,4.133333333333326
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,10.0,83.0,82.0,84.0,80.0,86.0,221.15,1.3333333333333428
0331c65a-bbd2-4415-898e-6f60a536fbda,87.0,14.0,79.0,88.0,88.0,86.0,85.0,222.48333333333332,1.3333333333333144
0331c65a-bbd2-4415-898e-6f60a536fbda,16.0,84.0,85.0,87.0,88.0,88.0,88.0,223.65,1.1666666666666856
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,16.0,83.0,85.0,85.0,87.0,86.0,238.4,14.75
0331c65a-bbd2-4415-898e-6f60a536fbda,12.0,84.0,74.0,85.0,82.0,83.0,81.0,239.73333333333332,1.3333333333333144
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,78.0,81.0,79.0,85.0,83.0,82.0,241.23333333333332,1.5
0331c65a-bbd2-4415-898e-6f60a536fbda,11.0,89.0,87.0,84.0,81.0,82.0,84.0,242.76666666666668,1.5333333333333599
0331c65a-bbd2-4415-898e-6f60a536fbda,14.0,82.0,84.0,85.0,91.0,85.0,85.0,244.55,1.7833333333333314
0331c65a-bbd2-4415-898e-6f60a536fbda,14.0,86.0,79.0,85.0,80.0,82.0,93.0,247.65,3.0999999999999943
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,85.0,81.0,82.0,83.0,88.0,80.0,248.65,1.0
0331c65a-bbd2-4415-898e-6f60a536fbda,16.0,76.0,83.0,81.0,81.0,82.0,86.0,261.43333333333334,12.783333333333331
0331c65a-bbd2-4415-898e-6f60a536fbda,9.0,78.0,83.0,86.0,85.0,84.0,83.0,263.0,1.5666666666666629
0331c65a-bbd2-4415-898e-6f60a536fbda,79.0,77.0,85.0,83.0,86.0,84.0,86.0,265.3666666666667,2.3666666666666742
0331c65a-bbd2-4415-898e-6f60a536fbda,75.0,81.0,90.0,82.0,80.0,85.0,89.0,267.15,1.783333333333303
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,80.0,81.0,79.0,79.0,76.0,83.0,268.35,1.2000000000000455
0331c65a-bbd2-4415-898e-6f60a536fbda,82.0,78.0,85.0,81.0,91.0,82.0,78.0,269.9166666666667,1.5666666666666629
0331c65a-bbd2-4415-898e-6f60a536fbda,80.0,76.0,84.0,80.0,75.0,82.0,80.0,271.65,1.7333333333332916
0331c65a-bbd2-4415-898e-6f60a536fbda,11.0,83.0,81.0,79.0,85.0,81.0,81.0,272.81666666666666,1.1666666666666856
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,71.0,81.0,76.0,78.0,82.0,89.0,286.6,13.78333333333336
0331c65a-bbd2-4415-898e-6f60a536fbda,80.0,84.0,84.0,80.0,83.0,83.0,92.0,287.46666666666664,0.8666666666666174
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,80.0,86.0,79.0,90.0,85.0,84.0,290.28333333333336,2.8166666666667197
0331c65a-bbd2-4415-898e-6f60a536fbda,13.0,20.0,83.0,82.0,79.0,71.0,86.0,291.55,1.2666666666666515
0331c65a-bbd2-4415-898e-6f60a536fbda,25.0,82.0,85.0,86.0,85.0,83.0,84.0,294.35,2.8000000000000114
0331c65a-bbd2-4415-898e-6f60a536fbda,85.0,85.0,88.0,94.0,86.0,85.0,86.0,295.9166666666667,1.5666666666666629
0331c65a-bbd2-4415-898e-6f60a536fbda,16.0,13.0,86.0,84.0,85.0,82.0,83.0,309.43333333333334,13.516666666666652
0331c65a-bbd2-4415-898e-6f60a536fbda,21.0,82.0,84.0,85.0,89.0,88.0,84.0,311.1166666666667,1.6833333333333371
0331c65a-bbd2-4415-898e-6f60a536fbda,83.0,81.0,92.0,85.0,87.0,90.0,96.0,312.06666666666666,0.9499999999999886
0331c65a-bbd2-4415-898e-6f60a536fbda,83.0,87.0,78.0,85.0,86.0,85.0,87.0,316.1333333333333,4.066666666666663
0331c65a-bbd2-4415-898e-6f60a536fbda,88.0,87.0,90.0,90.0,86.0,88.0,90.0,321.23333333333335,5.100000000000023
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,85.0,87.0,90.0,85.0,79.0,92.0,334.96666666666664,13.733333333333292
0331c65a-bbd2-4415-898e-6f60a536fbda,85.0,85.0,87.0,89.0,91.0,91.0,92.0,336.35,1.3833333333333826
0331c65a-bbd2-4415-898e-6f60a536fbda,92.0,86.0,90.0,96.0,86.0,91.0,92.0,337.6333333333333,1.283333333333303
0331c65a-bbd2-4415-898e-6f60a536fbda,91.0,14.0,84.0,83.0,88.0,89.0,94.0,339.3,1.6666666666666856
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,87.0,92.0,89.0,93.0,92.0,92.0,343.5833333333333,4.283333333333303
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,81.0,91.0,86.0,87.0,84.0,88.0,344.6333333333333,1.0500000000000114
0331c65a-bbd2-4415-898e-6f60a536fbda,14.0,89.0,89.0,88.0,87.0,84.0,96.0,357.43333333333334,12.800000000000011
0331c65a-bbd2-4415-898e-6f60a536fbda,82.0,87.0,86.0,89.0,84.0,88.0,87.0,359.21666666666664,1.783333333333303
0331c65a-bbd2-4415-898e-6f60a536fbda,14.0,11.0,88.0,90.0,89.0,90.0,89.0,360.1666666666667,0.9500000000000455
0331c65a-bbd2-4415-898e-6f60a536fbda,80.0,92.0,90.0,92.0,93.0,92.0,94.0,361.23333333333335,1.0666666666666629
0331c65a-bbd2-4415-898e-6f60a536fbda,14.0,91.0,92.0,90.0,94.0,86.0,88.0,362.28333333333336,1.0500000000000114
0331c65a-bbd2-4415-898e-6f60a536fbda,24.0,86.0,86.0,86.0,78.0,86.0,87.0,363.71666666666664,1.4333333333332803
0331c65a-bbd2-4415-898e-6f60a536fbda,82.0,84.0,88.0,80.0,88.0,81.0,87.0,365.18333333333334,1.466666666666697
0331c65a-bbd2-4415-898e-6f60a536fbda,10.0,85.0,87.0,88.0,87.0,94.0,89.0,366.9,1.7166666666666401
0331c65a-bbd2-4415-898e-6f60a536fbda,13.0,81.0,80.0,89.0,88.0,89.0,88.0,367.76666666666665,0.8666666666666742
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,85.0,90.0,84.0,87.0,84.0,83.0,381.43333333333334,13.666666666666686
0331c65a-bbd2-4415-898e-6f60a536fbda,80.0,81.0,75.0,78.0,80.0,87.0,80.0,382.96666666666664,1.533333333333303
0331c65a-bbd2-4415-898e-6f60a536fbda,19.0,84.0,84.0,90.0,88.0,88.0,88.0,384.51666666666665,1.5500000000000114
0331c65a-bbd2-4415-898e-6f60a536fbda,89.0,81.0,89.0,86.0,93.0,87.0,90.0,385.4166666666667,0.9000000000000341
0331c65a-bbd2-4415-898e-6f60a536fbda,82.0,81.0,89.0,89.0,81.0,89.0,90.0,386.4,0.9833333333332916
0331c65a-bbd2-4415-898e-6f60a536fbda,90.0,90.0,88.0,88.0,91.0,90.0,83.0,387.8666666666667,1.466666666666697
0331c65a-bbd2-4415-898e-6f60a536fbda,89.0,89.0,91.0,91.0,92.0,92.0,92.0,388.76666666666665,0.8999999999999773
0331c65a-bbd2-4415-898e-6f60a536fbda,7.0,81.0,84.0,88.0,87.0,89.0,87.0,391.51666666666665,2.75
0331c65a-bbd2-4415-898e-6f60a536fbda,5.0,84.0,95.0,92.0,90.0,88.0,91.0,407.81666666666666,16.30000000000001
0331c65a-bbd2-4415-898e-6f60a536fbda,88.0,82.0,87.0,85.0,87.0,80.0,87.0,408.85,1.0333333333333599
0331c65a-bbd2-4415-898e-6f60a536fbda,88.0,83.0,85.0,80.0,87.0,85.0,84.0,410.48333333333335,1.6333333333333258
0331c65a-bbd2-4415-898e-6f60a536fbda,23.0,90.0,84.0,71.0,70.0,70.0,71.0,412.2,1.7166666666666401
0331c65a-bbd2-4415-898e-6f60a536fbda,86.0,82.0,88.0,88.0,90.0,88.0,88.0,413.25,1.0500000000000114
0331c65a-bbd2-4415-898e-6f60a536fbda,19.0,88.0,87.0,88.0,,,,415.5833333333333,2.3333333333333144
0331c65a-bbd2-4415-898e-6f60a536fbda,27.0,87.0,95.0,81.0,86.0,88.0,89.0,417.3333333333333,1.75
0331c65a-bbd2-4415-898e-6f60a536fbda,7.0,86.0,93.0,89.0,87.0,91.0,84.0,429.43333333333334,12.100000000000023
0331c65a-bbd2-4415-898e-6f60a536fbda,85.0,14.0,88.0,80.0,84.0,88.0,85.0,434.2,4.7666666666666515
0331c65a-bbd2-4415-898e-6f60a536fbda,10.0,80.0,81.0,85.0,86.0,83.0,73.0,435.3666666666667,1.1666666666666856
0331c65a-bbd2-4415-898e-6f60a536fbda,8.0,83.0,91.0,88.0,88.0,93.0,90.0,436.3833333333333,1.0166666666666515
0331c65a-bbd2-4415-898e-6f60a536fbda,17.0,79.0,83.0,18.0,90.0,84.0,81.0,437.23333333333335,0.8500000000000227
0331c65a-bbd2-4415-898e-6f60a536fbda,16.0,91.0,85.0,88.0,84.0,82.0,88.0,440.03333333333336,2.8000000000000114
0331c65a-bbd2-4415-898e-6f60a536fbda,7.0,86.0,86.0,91.0,91.0,89.0,88.0,441.3666666666667,1.3333333333333144
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,95.0,95.0,94.0,100.0,94.0,96.0,453.43333333333334,12.066666666666663
0331c65a-bbd2-4415-898e-6f60a536fbda,9.0,89.0,91.0,90.0,92.0,91.0,94.0,456.3833333333333,2.9499999999999886
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,85.0,83.0,92.0,84.0,88.0,84.0,457.71666666666664,1.3333333333333144
0331c65a-bbd2-4415-898e-6f60a536fbda,13.0,91.0,93.0,95.0,90.0,93.0,88.0,459.51666666666665,1.8000000000000114
0331c65a-bbd2-4415-898e-6f60a536fbda,8.0,90.0,95.0,95.0,96.0,97.0,100.0,460.46666666666664,0.9499999999999886
0331c65a-bbd2-4415-898e-6f60a536fbda,10.0,88.0,89.0,92.0,86.0,90.0,83.0,461.3333333333333,0.8666666666666742
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,86.0,89.0,89.0,89.0,90.0,94.0,462.4166666666667,1.0833333333333712
0331c65a-bbd2-4415-898e-6f60a536fbda,23.0,80.0,80.0,86.0,83.0,91.0,84.0,463.6,1.1833333333333371
0331c65a-bbd2-4415-898e-6f60a536fbda,12.0,91.0,88.0,86.0,89.0,84.0,93.0,465.35,1.75
0331c65a-bbd2-4415-898e-6f60a536fbda,7.0,92.0,87.0,87.0,95.0,90.0,89.0,478.96666666666664,13.616666666666617
0331c65a-bbd2-4415-898e-6f60a536fbda,17.0,92.0,89.0,92.0,93.0,95.0,86.0,479.93333333333334,0.966666666666697
0331c65a-bbd2-4415-898e-6f60a536fbda,16.0,14.0,87.0,86.0,88.0,84.0,89.0,481.25,1.3166666666666629
0331c65a-bbd2-4415-898e-6f60a536fbda,19.0,90.0,86.0,87.0,89.0,86.0,85.0,482.21666666666664,0.9666666666666401
0331c65a-bbd2-4415-898e-6f60a536fbda,15.0,87.0,88.0,87.0,89.0,86.0,82.0,483.0833333333333,0.8666666666666742
0331c65a-bbd2-4415-898e-6f60a536fbda,14.0,94.0,86.0,84.0,83.0,83.0,84.0,484.45,1.3666666666666742
0331c65a-bbd2-4415-898e-6f60a536fbda,20.0,75.0,80.0,81.0,81.0,82.0,85.0,485.68333333333334,1.2333333333333485
0331c65a-bbd2-4415-898e-6f60a536fbda,18.0,87.0,87.0,90.0,87.0,87.0,85.0,487.0,1.3166666666666629
0331c65a-bbd2-4415-898e-6f60a536fbda,12.0,85.0,87.0,84.0,88.0,85.0,89.0,487.95,0.9499999999999886
0331c65a-bbd2-4415-898e-6f60a536fbda,89.0,15.0,86.0,84.0,90.0,81.0,76.0,501.43333333333334,13.483333333333348
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,0.0,67.0,17.0,3.0,11.0,,0.0,
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,0.0,0.0,0.0,13.0,0.0,49.0,1.65,1.65
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,0.0,0.0,0.0,0.0,59.0,94.0,2.7333333333333334,1.0833333333333335
04a85bfa-b86b-46f8-bd47-291652ccc42e,1.0,29.0,0.0,0.0,0.0,0.0,100.0,15.5,12.766666666666666
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,60.0,25.0,0.0,10.0,0.0,100.0,17.316666666666666,1.8166666666666664
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,65.0,0.0,0.0,0.0,20.0,100.0,18.383333333333333,1.0666666666666664
04a85bfa-b86b-46f8-bd47-291652ccc42e,7.0,19.0,35.0,0.0,10.0,10.0,95.0,20.1,1.7166666666666686
04a85bfa-b86b-46f8-bd47-291652ccc42e,1.0,40.0,0.0,29.0,10.0,0.0,60.0,21.566666666666666,1.466666666666665
04a85bfa-b86b-46f8-bd47-291652ccc42e,1.0,50.0,0.0,0.0,8.0,20.0,100.0,22.9,1.3333333333333321
04a85bfa-b86b-46f8-bd47-291652ccc42e,1.0,16.0,15.0,0.0,0.0,20.0,100.0,24.3,1.4000000000000021
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,25.0,20.0,0.0,9.0,0.0,90.0,26.0,1.6999999999999993
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,30.0,0.0,3.0,4.0,9.0,95.0,27.15,1.1499999999999986
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,35.0,0.0,2.0,0.0,10.0,95.0,39.5,12.350000000000001
04a85bfa-b86b-46f8-bd47-291652ccc42e,1.0,15.0,0.0,40.0,43.0,8.0,95.0,41.15,1.6499999999999986
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,17.0,0.0,0.0,0.0,0.0,100.0,42.78333333333333,1.6333333333333329
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,20.0,0.0,8.0,20.0,5.0,100.0,43.833333333333336,1.0500000000000043
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,13.0,0.0,20.0,11.0,7.0,95.0,45.53333333333333,1.6999999999999957
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,10.0,0.0,25.0,2.0,9.0,100.0,46.516666666666666,0.9833333333333343
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,5.0,5.0,25.0,8.0,0.0,100.0,49.36666666666667,2.8500000000000014
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,0.0,0.0,14.0,10.0,0.0,81.0,51.166666666666664,1.7999999999999972
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,21.0,10.0,40.0,9.0,20.0,80.0,66.23333333333333,15.06666666666667
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,23.0,0.0,28.0,6.0,14.0,91.0,67.91666666666667,1.6833333333333371
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,10.0,0.0,80.0,5.0,9.0,90.0,69.08333333333333,1.1666666666666572
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,20.0,0.0,62.0,0.0,0.0,100.0,70.9,1.816666666666677
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,24.0,0.0,20.0,0.0,3.0,93.0,72.48333333333333,1.5833333333333286
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,11.0,0.0,20.0,0.0,3.0,100.0,73.56666666666666,1.0833333333333286
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,25.0,0.0,0.0,0.0,0.0,100.0,74.63333333333334,1.066666666666677
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,25.0,10.0,45.0,0.0,0.0,100.0,87.5,12.86666666666666
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,15.0,2.0,0.0,0.0,0.0,93.0,88.85,1.3499999999999943
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,26.0,0.0,0.0,0.0,9.0,100.0,89.76666666666667,0.9166666666666714
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,30.0,20.0,0.0,0.0,3.0,87.0,91.21666666666667,1.4500000000000028
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,14.0,0.0,0.0,0.0,0.0,75.0,92.86666666666666,1.6499999999999915
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,17.0,0.0,0.0,0.0,0.0,100.0,94.2,1.3333333333333428
04a85bfa-b86b-46f8-bd47-291652ccc42e,1.0,29.0,0.0,0.0,0.0,0.0,100.0,95.38333333333334,1.1833333333333371
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,22.0,0.0,0.0,0.0,0.0,100.0,96.93333333333334,1.5499999999999972
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,18.0,6.0,5.0,0.0,0.0,95.0,98.1,1.1666666666666572
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,29.0,0.0,0.0,0.0,0.0,71.0,99.11666666666666,1.0166666666666657
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,31.0,0.0,0.0,0.0,0.0,93.0,112.93333333333334,13.816666666666677
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,15.0,0.0,6.0,0.0,0.0,100.0,115.36666666666666,2.433333333333323
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,21.0,0.0,9.0,0.0,0.0,100.0,117.63333333333334,2.26666666666668
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,10.0,0.0,0.0,0.0,0.0,100.0,119.28333333333333,1.6499999999999915
04a85bfa-b86b-46f8-bd47-291652ccc42e,10.0,10.0,10.0,9.0,0.0,0.0,25.0,121.91666666666667,2.63333333333334
04a85bfa-b86b-46f8-bd47-291652ccc42e,12.0,8.0,0.0,77.0,72.0,22.0,100.0,122.8,0.8833333333333258
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,8.0,0.0,42.0,0.0,0.0,100.0,135.5,12.700000000000003
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,13.0,0.0,10.0,0.0,0.0,100.0,136.85,1.3499999999999943
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,14.0,0.0,0.0,0.0,0.0,100.0,137.75,0.9000000000000057
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,12.0,0.0,0.0,0.0,0.0,89.0,139.21666666666667,1.4666666666666686
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,42.0,0.0,0.0,0.0,0.0,78.0,140.38333333333333,1.1666666666666572
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,7.0,0.0,0.0,0.0,0.0,100.0,142.76666666666668,2.383333333333354
04a85bfa-b86b-46f8-bd47-291652ccc42e,0.0,10.0,0.0,8.0,0.0,0.0,96.0,144.56666666666666,1.799999999999983
